timestamp,ai_timestamp,distance,motion_detected,speed_level,ai_decision,confidence,decision_time_ms,model_accuracy,training_samples,system_status
691845,2025-09-16T14:11:29.660635,165.8062,FALSE,NONE,BOOST,1,33.89,1,500,READY
691946,2025-09-16T14:11:30.260679,165.8062,FALSE,NONE,BOOST,1,33.67,1,500,READY
692045,2025-09-16T14:11:30.860817,165.8062,FALSE,NONE,BOOST,1,33.98,1,500,READY
692145,2025-09-16T14:11:31.461132,166.0291,FALSE,NONE,BOOST,1,46.48,1,500,READY
692245,2025-09-16T14:11:32.061484,166.0291,FALSE,NONE,BOOST,1,45.79,1,500,READY
692345,2025-09-16T14:11:32.661970,166.0291,FALSE,NONE,BOOST,1,44.4,1,500,READY
692445,2025-09-16T14:11:33.261570,166.0806,FALSE,NONE,BOOST,1,54.1,1,500,READY
692546,2025-09-16T14:11:33.861479,166.0291,FALSE,NONE,BOOST,1,44.67,1,500,READY
692645,2025-09-16T14:11:34.460942,166.3893,FALSE,NONE,BOOST,1,45.69,1,500,READY
692745,2025-09-16T14:11:35.061807,166.698,FALSE,NONE,BOOST,1,45.73,1,500,READY
692845,2025-09-16T14:11:35.661283,166.3893,FALSE,NONE,BOOST,1,34.78,1,500,READY
692945,2025-09-16T14:11:36.261665,165.7033,FALSE,NONE,BOOST,1,45.25,1,500,READY
693045,2025-09-16T14:11:36.861264,166.3893,FALSE,NONE,BOOST,1,45.36,1,500,READY
693146,2025-09-16T14:11:37.461755,165.7033,FALSE,NONE,BOOST,1,43.65,1,500,READY
693245,2025-09-16T14:11:38.382071,165.7033,FALSE,NONE,BOOST,1,67.89,1,500,READY
693345,2025-09-16T14:11:38.981748,166.0806,FALSE,NONE,BOOST,1,46.39,1,500,READY
693445,2025-09-16T14:11:39.582200,166.0806,FALSE,NONE,BOOST,1,45.04,1,500,READY
693545,2025-09-16T14:11:40.182769,166.0806,FALSE,NONE,BOOST,1,44.43,1,500,READY
693645,2025-09-16T14:11:40.782554,166.3893,FALSE,NONE,BOOST,1,54.39,1,500,READY
693746,2025-09-16T14:11:41.382460,166.3893,FALSE,NONE,BOOST,1,45.44,1,500,READY
693845,2025-09-16T14:11:41.982840,165.4117,FALSE,NONE,BOOST,1,33.91,1,500,READY
693945,2025-09-16T14:11:42.587625,149.8224,FALSE,NONE,BOOST,1,44.05,1,500,READY
694045,2025-09-16T14:11:43.182941,149.4794,FALSE,NONE,BOOST,1,45.94,1,500,READY
694145,2025-09-16T14:11:43.783507,149.4794,FALSE,NONE,BOOST,1,55.15,1,500,READY
694245,2025-09-16T14:11:44.383471,149.4794,FALSE,NONE,BOOST,1,44.64,1,500,READY
694346,2025-09-16T14:11:44.983176,149.4794,FALSE,NONE,BOOST,1,34.23,1,500,READY
694445,2025-09-16T14:11:45.583570,132.1236,FALSE,NONE,BOOST,1,44.73,1,500,READY
694545,2025-09-16T14:11:46.183290,116.157,FALSE,NONE,BOOST,1,44.82,1,500,READY
694645,2025-09-16T14:11:46.783997,115.0422,FALSE,NONE,BOOST,1,87.93,1,500,READY
694745,2025-09-16T14:11:47.384142,114.0647,FALSE,NONE,BOOST,1,44.87,1,500,READY
694845,2025-09-16T14:11:48.443185,97.05185,FALSE,NONE,STRAIGHT,0.65,56.44,1,600,READY
694946,2025-09-16T14:11:48.584898,80.69075,FALSE,NONE,STRAIGHT,0.65,44.23,1,600,READY
695045,2025-09-16T14:11:49.484402,62.7347,FALSE,NONE,STRAIGHT,0.65,55.13,1,600,READY
695145,2025-09-16T14:11:50.385718,62.54605,FALSE,NONE,STRAIGHT,0.65,45.83,1,600,READY
695245,2025-09-16T14:11:51.285565,62.51175,FALSE,NONE,STRAIGHT,0.65,56.45,1,600,READY
695345,2025-09-16T14:11:52.186593,62.54605,FALSE,NONE,STRAIGHT,0.65,43.78,1,600,READY
729731,2025-09-16T14:11:58.178530,164.1255,FALSE,NONE,BOOST,1,33.16,1,600,READY
729832,2025-09-16T14:11:58.223739,164.2627,FALSE,NONE,BOOST,1,33.84,1,600,READY
729931,2025-09-16T14:11:58.269331,164.1255,FALSE,NONE,BOOST,1,43.91,1,600,READY
730031,2025-09-16T14:11:58.325625,163.6967,FALSE,NONE,BOOST,1,44.48,1,600,READY
735035,2025-09-16T14:12:03.464348,163.7139,FALSE,NONE,BOOST,1,45.51,1,600,READY
735134,2025-09-16T14:12:03.521746,163.3537,FALSE,NONE,BOOST,1,45.86,1,600,READY
735234,2025-09-16T14:12:03.580157,163.3537,FALSE,NONE,BOOST,1,33.99,1,600,READY
735335,2025-09-16T14:12:03.625954,163.3537,FALSE,NONE,BOOST,1,44.42,1,600,READY
735435,2025-09-16T14:12:03.682271,163.7139,FALSE,NONE,BOOST,1,34.08,1,600,READY
735535,2025-09-16T14:12:03.728704,163.3537,FALSE,NONE,BOOST,0.995,45.5,1,600,READY
735636,2025-09-16T14:12:03.786677,164.0397,FALSE,NONE,BOOST,0.985,46.85,1,600,READY
735735,2025-09-16T14:12:03.933925,164.0741,FALSE,NONE,BOOST,0.99,44.44,1,600,READY
735835,2025-09-16T14:12:04.534081,164.0397,FALSE,NONE,BOOST,1,43.92,1,600,READY
735935,2025-09-16T14:12:05.134494,164.0397,FALSE,NONE,BOOST,1,46.27,1,600,READY
736035,2025-09-16T14:12:05.734937,164.0397,FALSE,NONE,BOOST,1,55.9,1,600,READY
736135,2025-09-16T14:12:06.335690,162.7878,FALSE,NONE,BOOST,1,35.19,1,600,READY
736236,2025-09-16T14:12:06.936240,162.7878,FALSE,NONE,BOOST,1,45.11,1,600,READY
736335,2025-09-16T14:12:07.536335,163.7654,FALSE,NONE,BOOST,1,44.3,1,600,READY
736435,2025-09-16T14:12:08.137119,162.7878,FALSE,NONE,BOOST,1,46.74,1,600,READY
736535,2025-09-16T14:12:08.737374,163.7654,FALSE,NONE,BOOST,1,45.6,1,600,READY
736635,2025-09-16T14:12:09.337487,163.7654,FALSE,NONE,BOOST,1,44.86,1,600,READY
736735,2025-09-16T14:12:09.938760,163.0279,FALSE,NONE,BOOST,1,45.63,1,600,READY
736837,2025-09-16T14:12:10.538077,163.0279,FALSE,NONE,BOOST,1,34.82,1,600,READY
736935,2025-09-16T14:12:11.139063,163.0279,FALSE,NONE,BOOST,1,35.71,1,600,READY
737036,2025-09-16T14:12:11.738505,162.1704,FALSE,NONE,BOOST,1,33.19,1,600,READY
737136,2025-09-16T14:12:12.339071,162.1704,FALSE,NONE,BOOST,1,44.8,1,600,READY
737236,2025-09-16T14:12:12.963365,162.1704,FALSE,NONE,BOOST,1,85.08,1,600,READY
737336,2025-09-16T14:12:13.540596,162.1704,FALSE,NONE,BOOST,1,57.25,1,600,READY
737437,2025-09-16T14:12:14.241206,162.4276,FALSE,NONE,BOOST,1,61.87,1,600,READY
737536,2025-09-16T14:12:14.842184,162.4276,FALSE,NONE,BOOST,0.99,45.14,1,600,READY
737636,2025-09-16T14:12:15.441770,161.7245,FALSE,NONE,BOOST,0.991666667,58.85,1,600,READY
737736,2025-09-16T14:12:16.042579,162.4276,FALSE,NONE,BOOST,0.991666667,45.08,1,600,READY
737836,2025-09-16T14:12:16.642763,161.7245,FALSE,NONE,BOOST,0.995,59.25,1,600,READY
753928,2025-09-16T14:12:22.345659,15.58935,FALSE,NONE,STRAIGHT,0.65,34.7,1,600,READY
754028,2025-09-16T14:12:22.392732,15.8123,FALSE,NONE,STRAIGHT,0.65,45.34,1,600,READY
754128,2025-09-16T14:12:22.450106,16.54975,FALSE,NONE,STRAIGHT,0.65,34.36,1,600,READY
754229,2025-09-16T14:12:22.496567,18.33335,FALSE,NONE,STRAIGHT,0.65,55.33,1,600,READY
754328,2025-09-16T14:12:22.564577,19.84255,FALSE,NONE,STRAIGHT,0.65,34.65,1,600,READY
754428,2025-09-16T14:12:22.611239,21.5404,FALSE,NONE,STRAIGHT,0.65,33.95,1,600,READY
754528,2025-09-16T14:12:23.427373,21.86625,FALSE,NONE,STRAIGHT,0.65,47.5,1,600,READY
754628,2025-09-16T14:12:24.328232,24.13005,FALSE,NONE,STRAIGHT,0.65,44.7,1,600,READY
754728,2025-09-16T14:12:25.229696,25.5192,FALSE,NONE,STRAIGHT,0.65,45.32,1,600,READY
754829,2025-09-16T14:12:26.130479,25.60495,FALSE,NONE,STRAIGHT,0.65,34.94,1,600,READY
754928,2025-09-16T14:12:27.030846,27.21705,FALSE,NONE,STRAIGHT,0.65,45.58,1,600,READY
755028,2025-09-16T14:12:28.392003,28.9492,FALSE,NONE,STRAIGHT,1,56.22,1,700,READY
755128,2025-09-16T14:12:28.832510,29.00065,FALSE,NONE,STRAIGHT,1,45.02,1,700,READY
755228,2025-09-16T14:12:29.733289,31.556,FALSE,NONE,STRAIGHT,1,35.81,1,700,READY
755328,2025-09-16T14:12:30.634124,31.95045,FALSE,NONE,STRAIGHT,1,45,1,700,READY
755430,2025-09-16T14:12:31.535053,33.614,FALSE,NONE,STRAIGHT,1,44.31,1,700,READY
755529,2025-09-16T14:12:32.435792,34.2657,FALSE,NONE,STRAIGHT,1,45.43,1,700,READY
755629,2025-09-16T14:12:33.337110,34.5401,FALSE,NONE,STRAIGHT,1,58.36,1,700,READY
755729,2025-09-16T14:12:34.238359,35.2604,FALSE,NONE,STRAIGHT,0.99,44.02,1,700,READY
755829,2025-09-16T14:12:35.139664,36.95825,FALSE,NONE,STRAIGHT,1,56.12,1,700,READY
